"Sample","Date","Start.Time","Sample.Temp..C.","Sample.Pressure..kPa.","Mean.Free.Path..m.","Gas.Viscosity..Pas.","Diameter.Midpoint","X1.02","X1.06","X1.09","X1.13","X1.18","X1.22","X1.26","X1.31","X1.36","X1.41","X1.46","X1.51","X1.57","X1.63","X1.68","X1.75","X1.81","X1.88","X1.95","X2.02","X2.09","X2.17","X2.25","X2.33","X2.41","X2.50","X2.59","X2.69","X2.79","X2.89","X3.00","X3.11","X3.22","X3.34","X3.46","X3.59","X3.72","X3.85","X4.00","X4.14","X4.29","X4.45","X4.61","X4.78","X4.96","X5.14","X5.33","X5.52","X5.73","X5.94","X6.15","X6.38","X6.61","X6.85","X7.10","X7.37","X7.64","X7.91","X8.20","X8.51","X8.82","X9.14","X9.47","X9.82","X10.2","X10.6","X10.9","X11.3","X11.8","X12.2","X12.6","X13.1","X13.6","X14.1","X14.6","X15.1","X15.7","X16.3","X16.8","X17.5","X18.1","X18.8","X19.5","X20.2","X20.9","X21.7","X22.5","X23.3","X24.1","X25.0","X25.9","X26.9","X27.9","X28.9","X30.0","X31.1","X32.2","X33.4","X34.6","X35.9","X37.2","X38.5","X40.0","X41.4","X42.9","X44.5","X46.1","X47.8","X49.6","X51.4","X53.3","X55.2","X57.3","X59.4","X61.5","X63.8","X66.1","X68.5","X71.0","X73.7","X76.4","X79.1","X82.0","X85.1","X88.2","X91.4","X94.7","X98.2","X101.8","X105.5","X109.4","X113.4","X117.6","X121.9","X126.3","X131.0","X135.8","X140.7","X145.9","X151.2","X156.8","X162.5","X168.5","X174.7","X181.1","X187.7","X194.6","X201.7","X209.1","X216.7","X224.7","X232.9","X241.4","X250.3","X259.5","X269.0","X278.8","X289.0","X299.6","X310.6","X322.0","X333.8","X346.0","X358.7","X371.8","X385.4","X399.5","X414.2","X429.4","X445.1","X461.4","X478.3","X495.8","X514.0","X532.8","X552.3","X572.5","X593.5","X615.3","X637.8","X661.2","X685.4","X710.5","X736.5","X763.5","X791.5","X820.5","X850.5","X881.7","X914.0","X947.5","X982.2","Scan.Up.Time.s.","Retrace.Time.s.","Down.Scan.First","Scans.Per.Sample","Impactor.Type.cm.","Sheath.Flow.lpm.","Aerosol.Flow.lpm.","CPC.Inlet.Flow.lpm.","CPC.Sample.Flow.lpm.","Low.Voltage","High.Voltage","Lower.Size.nm.","Upper.Size.nm.","Density.g.cc.","Title","Status.Flag","td.s.","tf.s.","D50.nm.","Median.nm.","Mean.nm.","Geo..Mean.nm.","Mode.nm.","Geo..Std..Dev.","Total.Conc..cm.","Comment","date","end_date"
"5651",3016,"04/08/16","14:20:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.099,471.747,267.438,220.796,493.959,534.299,453.928,476.611,369.426,353.259,449.938,662.717,576.592,747.239,512.475,494.457,577.814,602.677,860.005,1042.73,1074.5,1131.47,848.971,971.502,1063.55,929.954,1074.33,718.958,666.39,650.996,542.006,607.207,505.679,588.07,393.5,342.041,308.427,350.208,424.618,320.47,393.709,324.218,582.759,413.493,498.552,392.967,548.545,504.879,527.844,458.51,508.68,645.042,590.124,441.212,500.698,477.238,576.611,460.851,437.963,445.771,387.726,385.316,301.885,337.876,377.243,344.247,325.439,359.959,276.702,291.337,263.3,344.5,265.253,286.718,169.352,230.273,269.502,340.215,184.741,166.114,239.62,308.217,320.242,304.386,257.397,251.367,211.507,168.205,227.04,190.621,337.575,162.3,174.451,141.077,154.411,227.843,228.718,247.917,207.976,210.628,166.522,171.125,172.343,169.368,92.4915,187.249,155.357,105.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,53.5373,111.968,66.312,31.059,2.65771,707.475,NA,2016-04-08 14:20:00,"2016-04-08 14:22:15"
"5652",3017,"04/08/16","14:25:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.754,291.166,233.91,295.129,295.171,346.185,498.579,446.842,682.269,436.478,558.011,533.446,385.671,407.018,492.62,704.805,800.616,863.229,791.024,921.67,1113.96,902.009,943.12,753.983,912.29,885.511,801.689,990.469,705.598,648.596,612.268,619.834,363.654,424.208,361.618,281.463,327.813,335.512,364.56,357.751,410.178,307.783,299.293,353.674,283.455,433.04,355.289,549.95,668.09,569.031,529.961,506.748,507.754,562.742,610.054,437.821,549.178,384.359,482.433,373.159,364.863,277.786,349.647,390.543,356.304,336.255,316.903,278.838,327.557,303.335,210.102,209.836,307.358,253.856,250.156,229.839,241.164,112.5,259.435,322.996,256.78,185.886,260.398,251.287,119.822,170.698,202.025,303.999,342.115,198.717,140.789,181.996,190.385,303.133,268.268,236.391,216.42,204.089,151.491,91.5463,207.118,151.124,124.645,101.83,115.388,94.0355,146.626,192.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,52.4983,111.445,65.8949,29.9614,2.66138,676.288,NA,2016-04-08 14:25:00,"2016-04-08 14:27:15"
"5653",3018,"04/08/16","14:30:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.752,249.571,469.381,324.485,440.035,657.833,374.444,314.238,392.973,372.512,323.782,273.484,362.209,426.661,455.083,494.349,715.467,517.705,622.375,956.209,991.052,619.08,1002.69,985.329,960.523,864.581,872.503,911.465,709.515,457.736,433.99,491.115,450.187,363.836,326.602,277.869,239.373,373.394,364.859,307.319,404.146,386.114,347.033,350.31,372.343,493.007,503.353,450.769,559.892,499.416,580.092,478.416,619.172,550.384,608.239,372.813,538.787,446.173,436.942,361.725,509.436,460.875,407.11,355.2,295.266,338.685,295.731,343.052,251.771,209.993,260.843,305.464,259.603,266.038,266.46,308.074,284.478,316.839,189.233,326.975,263.325,341.491,183.641,104.896,219.407,293.892,328.024,217.127,151.496,192.946,220.432,214.066,162.312,209.503,184.941,226.656,226.354,176.214,159.38,146.616,147.284,193.716,151.427,248.749,202.144,111.003,198.521,103.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,61.2919,118.01,70.0567,32.1968,2.6851,657.318,NA,2016-04-08 14:30:00,"2016-04-08 14:32:15"
"5654",3019,"04/08/16","14:35:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.003,263.771,404.145,239.379,177.705,208.223,507.669,276.272,568.656,409.304,485.934,229.542,362.039,423.406,529.142,883.739,537.873,545.85,733.84,729.5,894.939,921.706,967.745,1316.01,962.938,894.692,1005.37,785.944,564.023,676.847,476.766,500.781,547.707,519.619,327.597,382.384,155.219,349.475,350.646,430.771,433.133,391.07,516.226,406.78,467.279,473.935,508.007,570.351,402.537,698.681,528.534,654.418,491.548,442.08,707.949,441.497,580.474,602.353,377.855,333.151,437.045,369.672,322.455,418.721,273.135,318.968,429.854,277.956,379.59,345.82,322.384,250.511,308.216,300.33,264.324,265.444,212.231,230.549,316.16,233.056,368.784,301.345,309.894,244.819,294.202,226.238,234.594,155.075,211.991,223.177,217.667,202.463,205.065,191.983,267.358,154.349,145.381,188.289,206.906,241.143,187.88,99.4628,159.717,191.39,103.324,178.266,163.87,78.2766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,60.5724,115.102,69.393,33.3762,2.6396,688.474,NA,2016-04-08 14:35:00,"2016-04-08 14:37:15"
"5655",3020,"04/08/16","14:40:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.002,291.166,234.691,250.886,456.6,274.176,520.433,535.993,284.254,298.912,481.73,384.015,372.923,406.532,543.799,600.345,454.951,747.025,509.991,859.67,914.526,1076.98,833.24,896.786,827.8,905.157,913.182,754.636,550.958,627.87,567.568,539.459,445.736,388.743,409.293,265.831,336.363,310.127,351.606,420.788,456.643,396.561,292.591,517.429,502.213,511.546,495.602,487.48,567.659,576.048,729.518,584.248,605.235,498.693,430.152,492.357,499.694,474.823,570.973,500.713,336.544,478.98,463.541,293.575,224.382,381.814,263.779,265.904,236.735,281.253,320.684,274.708,225.805,214.58,215.042,223.473,199.635,222.081,324.147,287.258,295.295,303.633,279.768,222.728,233.678,331.354,307.88,223.169,252.151,226.623,177.451,235.033,200.048,265.521,212.85,195.44,142.782,131.501,180.292,165.813,178.21,182.542,168.957,112.009,108.468,103.018,120.706,201.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,62.0405,116.118,70.077,31.059,2.63861,667.249,NA,2016-04-08 14:40:00,"2016-04-08 14:42:15"
"5656",3021,"04/08/16","14:45:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.752,304.709,456.255,441.959,381.011,297.346,481.417,522.464,491.284,468.938,479.586,472.607,504.678,220.576,644,515.634,660.736,803.72,706.502,707.021,896.029,854.012,656.322,1136.94,902.706,834.499,943.647,754.607,524.727,570.004,598.753,513.466,434.769,414.401,475.604,397.382,329.154,289.593,350.913,416.413,329.767,346.745,416.672,345.04,397.966,474.889,446.352,459.807,462.34,517.934,537.15,658.719,442.455,520.578,669.072,483.074,502.958,344.097,479.4,487.539,470.759,461.391,381.096,321.825,295.876,281.964,395.207,298,341.659,288.705,198.357,197.97,253.163,246.594,157.32,364.83,286.393,215.416,288.886,270.378,274.613,310.012,251.508,167.062,297.653,294.574,316.053,183.887,161.768,203.366,179.837,128.959,189.131,180.854,144.387,238,156.578,190.585,143.91,146.616,156.886,109.72,106.613,120.426,108.468,69.0831,172.765,165.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,56.4045,110.824,66.7443,33.3762,2.63524,663.977,NA,2016-04-08 14:45:00,"2016-04-08 14:47:15"
"5657",3022,"04/08/16","14:50:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.795,396.643,312.921,220.796,311.736,528.616,249.289,267.919,194.04,290.991,421.826,378.441,452.058,294.424,517.657,540.606,692.168,606.34,810.085,773.551,765.519,658.175,1010.14,922.354,636.309,795.93,805.942,708.562,670.321,646.861,506.55,450.986,472.868,427.12,358.893,439.137,295.591,251.063,264.616,393.209,434.502,397.097,550.267,414.824,483.91,421.948,534.709,496.847,553.046,542.771,614.194,571.475,662.076,467.128,541.29,556.44,508.005,442.971,524.38,461.765,384.396,399.33,314.727,422.214,280.452,267.345,255.221,274.969,372.598,308.694,180.727,414.368,276.855,276.41,281.101,269.654,265.629,206.056,281.777,259.722,271.025,327.142,222.381,234.363,297.715,158.706,256.474,300.292,237.312,216.166,164.057,364.378,247.766,235.101,208.118,202.359,211.926,161.486,269.368,192.59,141.44,148.02,194.275,187.442,184.391,205.43,172.437,87.6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,66.303,122.449,73.2066,32.1968,2.68378,660.215,NA,2016-04-08 14:50:00,"2016-04-08 14:52:15"
"5658",3023,"04/08/16","14:55:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.001,340.19,254.053,165.781,212.342,241.262,298.122,238.15,349.083,454.502,435.621,477.825,404.455,480.866,517.729,719.324,576.8,784.016,483.666,765.057,800.515,689.215,899.408,991.58,991.789,786.063,899.165,792.618,615.184,634.953,555.977,343.051,409.611,475.31,384.093,314.665,498.802,349.39,348.461,359.335,479.403,436.275,448.286,502.691,334.465,354.268,393.034,516.638,413.183,505.124,558.431,553.707,491.548,369.907,479.392,402.536,433.9,444.155,430.304,398.529,499.659,287.045,284.383,338.897,251.527,376.153,337.12,361.505,289.694,216.505,304.681,332.4,166.03,227.723,247.547,306.653,315.284,223.283,221.648,220.715,312.217,227.926,234.725,122.999,250.246,158.706,349.703,220.616,113.52,194.049,214.195,178.306,241.697,192.868,160.052,221.064,248.11,157.59,89.6111,207.848,129.684,127.102,103.227,134.553,202.144,127.97,94.731,156.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,58.3815,114.539,68.9712,34.5989,2.629,633.525,NA,2016-04-08 14:55:00,"2016-04-08 14:57:15"
"5659",3024,"04/08/16","15:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.849,257,390.76,281.344,190.335,241.262,453.928,327.456,320.642,237.112,545.315,521.767,439.14,545.821,432.129,503.862,393.32,679.926,544.988,767.039,1091.91,824.699,766.455,819.987,903.32,854.474,732.272,638.566,620.314,755.367,613.441,468.692,415.515,513.473,415.856,203.936,226.872,279.269,315.068,325.462,285.19,379.526,408.512,284.611,347.912,463.797,339.732,325.432,519.206,597.043,519.078,364.565,577.908,412.606,501.411,505.123,415.759,473.874,352.757,510.004,354.258,279.914,309.53,261.814,305.736,304.349,276.392,253.529,239.705,328.863,422.166,315.46,285.482,224.548,214.096,295.013,255.544,337.811,257.467,341.859,218.156,212.137,256.019,228.018,219.344,281.9,275.311,260.4,227.04,233.652,195.946,235.418,137.936,192.375,287.464,262.296,244.879,201.963,210.697,137.319,201.24,204.216,108.578,216.026,181.663,136.347,173.093,208.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,62.0421,124.288,72.6577,29.9614,2.73716,630.918,NA,2016-04-08 15:00:00,"2016-04-08 15:02:15"
"5660",3025,"04/08/16","15:05:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.552,48.3667,189.208,220.796,424.684,321.766,396.514,395.191,470.643,338.355,455.763,508.245,499.661,343.476,561.571,575.481,696.422,820.875,642.054,612.918,565.384,960.704,756.373,904.457,868.886,948.183,741.121,718.486,510.347,501.809,426.019,386.257,491.806,292.473,431.181,355.396,352.479,294.613,491.5,300.954,382.329,492.208,371.847,291.213,341.069,382.562,421.989,577.508,465.545,392.126,584.401,442.761,537.82,595.022,462.707,396.519,533.382,530.126,415.768,463.25,246.894,387.611,310.553,329.17,306.954,312.805,297.06,302.103,316.669,245.153,277.603,203.046,185.719,234.048,219.928,156.142,248.738,253.323,202.152,193.339,283.77,248.745,260.398,286.253,277.603,302.95,149.211,172.306,274.46,237.061,238.22,221.331,300.131,225.744,224.184,157.145,230.451,232.474,248.991,207.647,246.042,189.182,157.74,130.51,99.4117,170.106,154.756,86.7696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,61.374,121.014,71.3612,31.059,2.70358,630.042,NA,2016-04-08 15:05:01,"2016-04-08 15:07:16"
"5661",3026,"04/08/16","15:10:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.35,49.0238,117.345,287.685,253.294,265.432,306.487,297.688,356.882,421.573,154.183,397.714,409.812,492.102,441.459,337.522,616.541,721.562,796.923,905.137,665.102,768.322,790.478,706.349,759.33,840.605,662.614,462.186,522.009,366.714,688.153,513.466,323.079,349.934,381.368,360.586,304.487,313.512,453.075,262.635,393.774,402.549,375.491,291.082,377.436,385.025,472.225,428.934,522.796,577.997,460.461,560.545,370.5,472.446,360.29,513.025,531.552,510.47,582.937,450.926,335.098,271.751,407.183,264.034,381.588,297.986,320.927,355.533,331.638,307.088,214.361,230.289,167.996,301.671,249.683,320.043,246.185,149.806,210.605,250.801,257.454,313.398,237.575,125.69,294.046,274.205,356.569,254.358,204.003,228.966,226.75,148.598,261.108,265.913,197.185,240.655,242.28,159.904,106.685,125.799,172.366,138.277,218.118,167.085,248.529,68.0854,137.731,131.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,66.6238,124.077,74.5524,28.9026,2.6755,606.138,NA,2016-04-08 15:10:01,"2016-04-08 15:12:16"
"5662",3027,"04/08/16","15:15:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.447,139.643,273.806,147.197,242.461,396.462,334.192,335.809,348.934,414.59,473.761,353.418,219.57,390.686,621.046,533.126,597.078,668.398,743.482,641.964,847.781,713.123,723.709,975.197,864.175,713.389,621.814,693.853,604.735,517.336,606.074,413.019,444.284,433.375,368.768,422.822,385.696,369.924,307.018,228.761,267.583,374.571,478.93,419.964,348.63,332.312,412.971,487.48,468.367,353.113,464.181,459.67,429.614,463.008,490.953,447.926,482.511,396.084,394.785,375.831,386.899,316.888,259.474,357.169,348.317,366.996,316.414,323.264,292.693,311.507,178.852,329.12,219.366,217.755,194.097,236.534,237.463,295.042,224.146,272.773,233.858,258.358,230.477,195.651,182.633,171.039,246.791,318.46,254.435,282.454,215.659,285.265,78.0464,194.539,224.184,128.865,127.722,218.46,264.996,171.372,271.09,182.542,124.645,124.374,191.903,111.003,77.4873,52.5876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,60.9203,119.214,71.2314,33.3762,2.67375,606.064,NA,2016-04-08 15:15:01,"2016-04-08 15:17:16"
"5663",3028,"04/08/16","15:20:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.152,249.571,175.823,202.58,212.342,293.037,218.128,357.381,328.293,340.052,382.064,378.619,438.801,503.279,442.564,537.526,713.659,486.341,729.702,919.688,655.712,762.973,772.705,871.691,834.71,817.563,650.667,527.811,603.42,652.581,485.863,479.998,431.25,375.805,293.228,280.146,255.49,209.347,329.611,346.844,290.278,257.214,210.132,338.196,418.181,437.7,334.688,449.78,617.085,510.832,440.961,440.342,389.057,347.154,407.747,349.337,411.537,423.315,453.6,240.81,285.817,268.01,281.232,314.481,259.513,240.1,204.792,221.539,275.746,218.471,238.867,214.759,201.324,294.877,332.275,263.721,198.445,239.016,220.56,188.242,257.563,255.919,285.809,234.363,171.968,241.845,328.25,223.169,189.373,390.441,108.06,241.855,306.2,116.657,173.206,208.393,201.595,187.761,177.571,185.872,98.7582,199.682,135.36,56.837,214.208,162.512,95.0589,227.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,59.5236,122.724,71.6413,28.9026,2.72843,579.822,NA,2016-04-08 15:20:01,"2016-04-08 15:22:16"
"5664",3029,"04/08/16","15:25:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5983,222.176,110.977,177.287,80.1078,259.998,116.064,216.579,255.962,354.956,252.228,328.572,214.213,160.289,328.812,478.285,581.869,602.413,687.441,602.952,701.447,671.933,756.848,941.39,740.54,745.15,790.77,480.821,556.189,434.832,449.281,433.802,327.529,382.487,204.442,225.44,396.532,404.9,193.395,237.917,267.713,363.588,235.336,319.024,350.857,376.261,397.852,423.558,342.356,418.942,461.403,316.583,483.327,444.528,368.685,434.189,491.157,426.752,181.024,405.402,428.095,293.596,284.548,312.35,258.308,236.505,225.513,288.891,296.715,199.728,263.401,259.329,224.158,245.697,208.738,285.201,248.738,153.327,248.922,186.969,290.206,180.606,237.443,192.991,233.678,211.435,322.693,206.047,168.619,160.39,346.658,134.953,117.187,193.261,102.523,164.365,88.301,262.816,174.315,213.407,147.319,202.029,108.578,163.232,119.893,110.612,129,157.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,66.7056,125.614,75.5025,33.3762,2.66676,531.016,NA,2016-04-08 15:25:01,"2016-04-08 15:27:16"
